Report for mn0010,,,,,,,
Court,Transaction Date,Time,Pages,Client Code,Description,Search,Cost
IASDC,06/17/2014,10:07:12,4,OFFICE,DOCKET REPORT,4:13-CV-00426-CRW-HCA START DATE: 1/1/19,$0.40
IASDC,06/20/2014,08:54:22,4,OFFICE,DOCKET REPORT,4:13-CV-00426-CRW-HCA START DATE: 1/1/19,$0.40
IASDC,06/23/2014,10:41:46,4,OFFICE,DOCKET REPORT,4:13-CV-00426-CRW-HCA START DATE: 1/1/19,$0.40
IDBK,04/03/2014,07:03:16,2,,DOCKET REPORT,03-20887-TLM FIL OR ENT: FILED   DOC FRO,$0.20
ILCDC,04/07/2014,11:16:37,1,JBS,SEARCH,LAST NAME: JBS,$0.10
ILCDC,04/07/2014,11:16:45,2,JBS,DOCKET REPORT,3:14-CV-03036-RM-TSH,$0.20
ILCDC,04/17/2014,10:35:01,2,JBS,DOCKET REPORT,3:14-CV-03036-RM-TSH,$0.20
ILCDC,05/14/2014,12:17:20,1,JBS/BRADSHAW,SEARCH,LAST NAME: JBS,$0.10
ILCDC,05/14/2014,12:17:42,2,JBS/BRADSHAW,DOCKET REPORT,3:14-CV-03036-RM-DGB,$0.20
ILCDC,05/23/2014,14:55:15,1,JBS,SEARCH,LAST NAME: JBS,$0.10
ILCDC,05/23/2014,14:55:23,2,JBS,DOCKET REPORT,3:14-CV-03036-RM-DGB,$0.20
ILCDC,06/03/2014,14:13:10,1,JBS,SEARCH,LAST NAME: JBS,$0.10
ILCDC,06/03/2014,14:13:19,2,JBS,DOCKET REPORT,3:14-CV-03036-RM-DGB,$0.20
ILCDC,06/24/2014,15:20:50,1,JBS,SEARCH,LAST NAME: JBS,$0.10
ILCDC,06/24/2014,15:20:58,2,JBS,DOCKET REPORT,3:14-CV-03036-RM-DGB,$0.20
ILNBK,04/03/2014,07:40:32,4,OFFICE,DOCKET REPORT,11-37690 FIL OR ENT: FILED FROM: 4/3/201,$0.40
ILNBK,04/03/2014,07:41:31,1,OFFICE,IMAGE187-0,11-37690                       DOCUMENT,$0.10
ILNBK,04/08/2014,11:13:42,4,NON-BILLABLE,DOCKET REPORT,11-37690 FIL OR ENT: FILED FROM: 4/8/201,$0.40
ILNBK,04/21/2014,08:59:47,4,NON-BILLABLE,DOCKET REPORT,11-37690 FIL OR ENT: FILED FROM: 4/19/20,$0.40
ILNBK,04/28/2014,08:48:47,4,NON-BILLABLE,DOCKET REPORT,11-37690 FIL OR ENT: FILED FROM: 4/26/20,$0.40
ILNBK,04/30/2014,11:18:06,4,OFFICE,DOCKET REPORT,11-37690 FIL OR ENT: FILED FROM: 4/30/20,$0.40
ILNBK,04/30/2014,11:18:12,2,OFFICE,CLAIMS REGISTER,11-37690      FILED OR ENTERED FROM: 1/1,$0.20
ILNBK,04/30/2014,11:19:14,15,OFFICE,IMAGE188-0,11-37690                       DOCUMENT,$1.50
ILNBK,04/30/2014,11:27:10,10,OFFICE,IMAGE189-0,11-37690                       DOCUMENT,$1.00
ILNBK,05/06/2014,10:29:51,4,NON-BILLABLE,DOCKET REPORT,11-37690 FIL OR ENT: FILED FROM: 5/6/201,$0.40
ILNBK,05/12/2014,13:40:07,4,NON-BILLABLE,DOCKET REPORT,11-37690 FIL OR ENT: FILED FROM: 5/10/20,$0.40
ILNBK,05/14/2014,08:41:06,2,MLONG/GAS CITY,DOCKET REPORT,10-47879 FIL OR ENT: FILED FROM: 5/14/20,$0.20
ILNBK,05/14/2014,08:42:06,2,MLONG/GAS CITY,DOCKET REPORT,10-47879 FIL OR ENT: ENTERED FROM: 5/14/,$0.20
ILNBK,05/14/2014,08:42:30,1,MLONG/GAS CITY,CASE SUMMARY,10-47879,$0.10
ILNBK,05/14/2014,08:43:28,30,MLONG/GAS CITY,DOCKET REPORT,10-47879 FIL OR ENT: FILED FROM: 10/26/2,$3.00
ILNBK,05/14/2014,08:47:10,1,MLONG/GAS CITY,CLAIMS REGISTER,10-47879 CREDITOR TYPE: CR     FILED OR,$0.10
ILNBK,05/14/2014,08:47:20,1,MLONG/GAS CITY,CLAIMS REGISTER,10-47879 CREDITOR TYPE: CR  CREDITORNAME,$0.10
ILNBK,05/14/2014,08:48:15,30,MLONG/GAS CITY,LIST OF CREDITORS,10-47879,$3.00
ILNBK,05/14/2014,08:49:09,1,MLONG/GAS CITY,CLAIMS REGISTER,10-47879 CREDITOR TYPE: CR     FILED OR,$0.10
ILNBK,05/14/2014,08:49:32,8,MLONG/GAS CITY,PARTY LIST,10-47879,$0.80
ILNBK,05/14/2014,08:51:44,1,MLONG/GAS CITY,CASE SUMMARY,10-47879,$0.10
ILNBK,05/14/2014,08:52:10,8,MLONG/GAS CITY,PARTY LIST,10-47879,$0.80
ILNBK,05/14/2014,08:52:59,1,MLONG/GAS CITY,CLAIMS REGISTER,10-47879      FILED OR ENTERED FROM: 10/,$0.10
ILNBK,05/14/2014,08:53:07,1,MLONG/GAS CITY,CLAIMS REGISTER,10-47879 CREDITOR TYPE: CR     FILED OR,$0.10
ILNBK,05/14/2014,08:53:17,2,MLONG/GAS CITY,DOCKET REPORT,10-47879 FIL OR ENT: FILED FROM: 5/14/20,$0.20
ILNBK,05/14/2014,08:53:31,1,MLONG/GAS CITY,CLAIMS REGISTER,10-47879      FILED OR ENTERED FROM: 1/1,$0.10
ILNBK,05/14/2014,08:53:49,30,MLONG/GAS CITY,LIST OF CREDITORS,10-47879,$3.00
ILNBK,05/14/2014,08:59:04,1,MLONG/GAS CITY,CLAIMS REGISTER,10-47879 CREDITOR TYPE: CR   CLAIM NUMBE,$0.10
ILNBK,05/14/2014,08:59:19,1,MLONG/GAS CITY,CLAIMS SUMMARY,10-47879 CREDITOR TYPE: CR   CLAIM NUMBE,$0.10
ILNBK,05/14/2014,09:01:33,30,MLONG/GAS CITY,DOCKET REPORT,10-47879 FIL OR ENT: FILED FROM: 1/1/201,$3.00
ILNBK,05/14/2014,09:02:36,30,MLONG/GAS CITY,DOCKET REPORT,10-47879 FIL OR ENT: FILED FROM: 10/26/2,$3.00
ILNBK,05/14/2014,09:05:01,1,MLONG/GAS CITY,CLAIMS REGISTER,10-47879 CREDITOR TYPE: CR     FILED OR,$0.10
ILNBK,05/14/2014,09:05:33,1,MLONG/GAS CITY,STATUS,10-47879,$0.10
ILNBK,05/14/2014,09:30:01,30,MLONG/GAS CITY,DOCKET REPORT,10-47879 FIL OR ENT: FILED FROM: 10/26/2,$3.00
ILNBK,05/14/2014,09:44:27,5,MLONG/GAS CITY,IMAGE1307-0,10-47879,$0.50
ILNBK,05/14/2014,09:44:27,1,MLONG/GAS CITY,IMAGE1307-1,10-47879,$0.10
ILNBK,05/15/2014,09:33:36,1,GAS CITY,CLAIMS REGISTER,10-47879 CREDITOR TYPE: CR   CLAIM NUMBE,$0.10
ILNBK,05/15/2014,09:33:57,1,GAS CITY,CLAIMS REGISTER,10-47879 CREDITOR TYPE: CR   CLAIM NUMBE,$0.10
ILNBK,05/15/2014,09:34:19,1,GAS CITY,CLAIMS SUMMARY,10-47879      FILED OR ENTERED FROM: 1/1,$0.10
ILNBK,05/15/2014,09:34:35,1,GAS CITY,CLAIMS SUMMARY,10-47879 CREDITOR TYPE: CR     FILED OR,$0.10
ILNBK,05/15/2014,09:35:06,30,GAS CITY,LIST OF CREDITORS,10-47879,$3.00
ILNBK,05/15/2014,09:39:03,30,GAS CITY,DOCKET REPORT,10-47879 FIL OR ENT: FILED FROM: 10/26/2,$3.00
ILNBK,05/15/2014,09:46:02,5,GAS CITY,IMAGE1292-0,10-47879                       DOCUMENT,$0.50
ILNBK,05/15/2014,09:47:25,30,GAS CITY,IMAGE1018-0,10-47879                       DOCUMENT,$3.00
ILNBK,05/15/2014,09:49:00,14,GAS CITY,IMAGE871-0,10-47879                       DOCUMENT,$1.40
ILNBK,05/15/2014,09:49:38,30,GAS CITY,IMAGE870-0,10-47879                       DOCUMENT,$3.00
ILNBK,05/15/2014,09:50:26,8,GAS CITY,IMAGE378-0,10-47879                       DOCUMENT,$0.80
ILNBK,05/15/2014,09:51:20,30,GAS CITY,IMAGE361-0,10-47879                       DOCUMENT,$3.00
ILNBK,05/15/2014,09:51:54,9,GAS CITY,IMAGE360-0,10-47879                       DOCUMENT,$0.90
ILNBK,05/15/2014,10:05:08,8,GAS CITY,IMAGE281-0,10-47879                       DOCUMENT,$0.80
ILNBK,05/15/2014,10:06:17,30,GAS CITY,IMAGE266-0,10-47879                       DOCUMENT,$3.00
ILNBK,05/15/2014,10:06:46,30,GAS CITY,IMAGE265-0,10-47879                       DOCUMENT,$3.00
ILNBK,05/15/2014,10:07:41,30,GAS CITY,DOCKET REPORT,10-47879 FIL OR ENT: FILED FROM: 10/26/2,$3.00
ILNBK,05/15/2014,10:08:04,9,GAS CITY,IMAGE264-0,10-47879                       DOCUMENT,$0.90
ILNBK,05/15/2014,10:08:29,30,GAS CITY,IMAGE264-1,10-47879                       DOCUMENT,$3.00
ILNBK,05/15/2014,10:09:00,30,GAS CITY,IMAGE263-0,10-47879                       DOCUMENT,$3.00
ILNBK,05/15/2014,10:09:28,5,GAS CITY,IMAGE262-0,10-47879                       DOCUMENT,$0.50
ILNBK,05/19/2014,09:20:41,3,NON-BILLABLE,DOCKET REPORT,11-37690 FIL OR ENT: FILED FROM: 5/17/20,$0.30
ILNBK,05/28/2014,08:49:53,4,NON-BILLABLE,DOCKET REPORT,11-37690 FIL OR ENT: FILED FROM: 5/28/20,$0.40
ILNBK,05/28/2014,12:38:32,3,OFFICE-A.HOOK CASE MONITORING,DOCKET REPORT,11-37690 FIL OR ENT: FILED FROM: 5/28/20,$0.30
ILNBK,05/28/2014,12:38:52,8,OFFICE-A.HOOK CASE MONITORING,IMAGE192-0,11-37690                       DOCUMENT,$0.80
ILNBK,05/28/2014,12:41:15,3,OFFICE-A.HOOK CASE MONITORING,IMAGE192-1,11-37690                       DOCUMENT,$0.30
ILNBK,06/02/2014,09:32:15,4,NON-BILLABLE,DOCKET REPORT,11-37690 FIL OR ENT: FILED FROM: 5/31/20,$0.40
ILNBK,06/09/2014,11:53:08,4,NON-BILLABLE,DOCKET REPORT,11-37690 FIL OR ENT: FILED FROM: 6/7/201,$0.40
ILNBK,06/16/2014,09:24:58,4,NON-BILLABLE,DOCKET REPORT,11-37690 FIL OR ENT: FILED FROM: 6/14/20,$0.40
ILNBK,06/23/2014,10:51:14,4,NON-BILLABLE,DOCKET REPORT,11-37690 FIL OR ENT: FILED FROM: 6/21/20,$0.40
ILNBK,06/23/2014,12:10:39,4,OFFICE,DOCKET REPORT,11-37690 FIL OR ENT: FILED FROM: 6/21/20,$0.40
ILNBK,06/23/2014,12:10:51,1,OFFICE,IMAGE196-1,11-37690,$0.10
ILNBK,06/23/2014,12:10:51,3,OFFICE,IMAGE196-0,11-37690,$0.30
ILNBK,06/23/2014,12:13:28,5,OFFICE,IMAGE197-0,11-37690                       DOCUMENT,$0.50
ILNBK,06/30/2014,11:30:48,4,NON-BILLABLE,DOCKET REPORT,11-37690 FIL OR ENT: FILED FROM: 6/28/20,$0.40
ILNDC,04/02/2014,09:11:21,2,,DOCKET REPORT,1:14-CV-00863,$0.20
ILNDC,04/02/2014,09:12:18,7,,IMAGE1-0,1:14-CV-00863 DOCUMENT 1-0,$0.70
ILNDC,04/02/2014,09:14:22,5,,IMAGE1-1,1:14-CV-00863 DOCUMENT 1-1,$0.50
ILNDC,04/03/2014,07:38:50,23,OFFICE,DOCKET REPORT,1:12-CV-07127,$2.30
ILNDC,04/03/2014,07:39:52,10,OFFICE,DOCKET REPORT,1:12-CV-07125,$1.00
ILNDC,04/03/2014,07:51:48,23,OFFICE,DOCKET REPORT,1:12-CV-07127,$2.30
ILNDC,04/03/2014,07:51:59,1,OFFICE,IMAGE256-0,1:12-CV-07127 DOCUMENT 256-0,$0.10
ILNDC,04/03/2014,07:54:26,21,OFFICE,IMAGE257-0,1:12-CV-07127 DOCUMENT 257-0,$2.10
ILNDC,04/03/2014,07:56:01,1,OFFICE,IMAGE261-0,1:12-CV-07127 DOCUMENT 261-0,$0.10
ILNDC,04/08/2014,11:16:24,10,NON-BILLABLE,DOCKET REPORT,1:12-CV-07125,$1.00
ILNDC,04/08/2014,11:18:35,23,NON-BILLABLE,DOCKET REPORT,1:12-CV-07127,$2.30
ILNDC,04/08/2014,15:58:05,10,OFFICE,DOCKET REPORT,1:12-CV-07125,$1.00
ILNDC,04/08/2014,15:58:14,2,OFFICE,IMAGE88-0,1:12-CV-07125 DOCUMENT 88-0,$0.20
ILNDC,04/16/2014,11:40:10,2,,DOCKET REPORT,1:14-CV-00863,$0.20
ILNDC,04/21/2014,09:02:35,10,NON-BILLABLE,DOCKET REPORT,1:12-CV-07125,$1.00
ILNDC,04/21/2014,09:03:48,24,NON-BILLABLE,DOCKET REPORT,1:12-CV-07127,$2.40
ILNDC,04/21/2014,11:50:22,2,,DOCKET REPORT,1:14-CV-00863,$0.20
ILNDC,04/21/2014,11:50:48,4,,IMAGE15-0,1:14-CV-00863 DOCUMENT 15-0,$0.40
ILNDC,04/21/2014,11:51:59,29,,IMAGE16-0,1:14-CV-00863 DOCUMENT 16-0,$2.90
ILNDC,04/21/2014,11:52:59,4,,IMAGE17-0,1:14-CV-00863 DOCUMENT 17-0,$0.40
ILNDC,04/21/2014,11:54:44,4,,IMAGE10-0,1:14-CV-00863 DOCUMENT 10-0,$0.40
ILNDC,04/21/2014,12:07:00,24,OFFICE,DOCKET REPORT,1:12-CV-07127,$2.40
ILNDC,04/21/2014,12:07:12,6,OFFICE,IMAGE262-0,1:12-CV-07127 DOCUMENT 262-0,$0.60
ILNDC,04/21/2014,14:28:21,2,MLONG/ZIMMER,DOCKET REPORT,1:14-CV-01080,$0.20
ILNDC,04/21/2014,14:28:55,2,MLONG/ZIMMER,IMAGE8-0,1:14-CV-01080 DOCUMENT 8-0,$0.20
ILNDC,04/21/2014,14:56:19,2,MLONG/ZIMMER,DOCKET REPORT,1:14-CV-01080,$0.20
ILNDC,04/28/2014,06:08:41,6,OFFICE,DOCKET REPORT,1:10-CV-02602,$0.60
ILNDC,04/28/2014,08:51:29,10,NON-BILLABLE,DOCKET REPORT,1:12-CV-07125,$1.00
ILNDC,04/28/2014,08:52:28,24,NON-BILLABLE,DOCKET REPORT,1:12-CV-07127,$2.40
ILNDC,04/28/2014,09:00:27,2,OFFICE,DOCKET REPORT,1:10-CV-03747,$0.20
ILNDC,04/30/2014,11:12:43,24,OFFICE,DOCKET REPORT,1:12-CV-07127,$2.40
ILNDC,04/30/2014,11:13:15,30,OFFICE,IMAGE263-0,1:12-CV-07127 DOCUMENT 263-0,$3.00
ILNDC,05/01/2014,16:09:00,3,,DOCKET REPORT,1:14-CV-00863,$0.30
ILNDC,05/06/2014,10:32:19,10,NON-BILLABLE,DOCKET REPORT,1:12-CV-07125,$1.00
ILNDC,05/06/2014,10:33:30,24,NON-BILLABLE,DOCKET REPORT,1:12-CV-07127,$2.40
ILNDC,05/06/2014,16:46:19,24,OFFICE,DOCKET REPORT,1:12-CV-07127,$2.40
ILNDC,05/06/2014,16:46:30,5,OFFICE,IMAGE267-1,1:12-CV-07127 DOCUMENT 267-1,$0.50
ILNDC,05/06/2014,16:46:30,4,OFFICE,IMAGE267-0,1:12-CV-07127 DOCUMENT 267-0,$0.40
ILNDC,05/12/2014,13:43:27,11,NON-BILLABLE,DOCKET REPORT,1:12-CV-07125,$1.10
ILNDC,05/12/2014,13:44:39,24,NON-BILLABLE,DOCKET REPORT,1:12-CV-07127,$2.40
ILNDC,05/14/2014,13:12:46,3,,DOCKET REPORT,1:14-CV-00863,$0.30
ILNDC,05/15/2014,13:54:37,3,,DOCKET REPORT,1:14-CV-00863,$0.30
ILNDC,05/15/2014,13:54:57,29,,IMAGE16-0,1:14-CV-00863 DOCUMENT 16-0,$2.90
ILNDC,05/15/2014,13:58:03,21,,IMAGE25-0,1:14-CV-00863 DOCUMENT 25-0,$2.10
ILNDC,05/19/2014,09:24:02,12,NON-BILLABLE,DOCKET REPORT,1:12-CV-07125,$1.20
ILNDC,05/19/2014,09:25:35,26,NON-BILLABLE,DOCKET REPORT,1:12-CV-07127,$2.60
ILNDC,05/22/2014,10:38:42,1,,SEARCH,LAST NAME: POTASH,$0.10
ILNDC,05/22/2014,10:38:59,30,,DOCKET REPORT,1:08-CV-06910,$3.00
ILNDC,05/22/2014,10:39:29,6,,IMAGE605-0,1:08-CV-06910 DOCUMENT 605-0,$0.60
ILNDC,05/28/2014,08:53:36,12,NON-BILLABLE,DOCKET REPORT,1:12-CV-07125,$1.20
ILNDC,05/28/2014,08:54:59,26,NON-BILLABLE,DOCKET REPORT,1:12-CV-07127,$2.60
ILNDC,05/28/2014,12:44:47,26,OFFICE-A.HOOK CASE MONITORING,DOCKET REPORT,1:12-CV-07127,$2.60
ILNDC,05/28/2014,12:44:57,3,OFFICE-A.HOOK CASE MONITORING,IMAGE287-0,1:12-CV-07127 DOCUMENT 287-0,$0.30
ILNDC,05/28/2014,12:46:34,4,OFFICE-A.HOOK CASE MONITORING,IMAGE288-1,1:12-CV-07127 DOCUMENT 288-1,$0.40
ILNDC,05/28/2014,12:46:34,1,OFFICE-A.HOOK CASE MONITORING,IMAGE288-0,1:12-CV-07127 DOCUMENT 288-0,$0.10
ILNDC,06/02/2014,09:35:29,12,NON-BILLABLE,DOCKET REPORT,1:12-CV-07125,$1.20
ILNDC,06/02/2014,09:36:25,26,NON-BILLABLE,DOCKET REPORT,1:12-CV-07127,$2.60
ILNDC,06/05/2014,07:30:50,27,OFFICE,DOCKET REPORT,1:12-CV-07127,$2.70
ILNDC,06/05/2014,07:31:14,4,OFFICE,IMAGE289-0,1:12-CV-07127 DOCUMENT 289-0,$0.40
ILNDC,06/09/2014,11:55:46,12,NON-BILLABLE,DOCKET REPORT,1:12-CV-07125,$1.20
ILNDC,06/09/2014,11:57:06,27,NON-BILLABLE,DOCKET REPORT,1:12-CV-07127,$2.70
ILNDC,06/11/2014,10:12:36,3,,DOCKET REPORT,1:14-CV-00863,$0.30
ILNDC,06/11/2014,10:13:20,30,,IMAGE27-0,1:14-CV-00863 DOCUMENT 27-0,$3.00
ILNDC,06/11/2014,10:14:19,3,,DOCKET REPORT,1:14-CV-00863,$0.30
ILNDC,06/16/2014,10:40:16,12,NON-BILLABLE,DOCKET REPORT,1:12-CV-07125,$1.20
ILNDC,06/16/2014,10:41:07,27,NON-BILLABLE,DOCKET REPORT,1:12-CV-07127,$2.70
ILNDC,06/16/2014,13:32:37,27,OFFICE,DOCKET REPORT,1:12-CV-07127,$2.70
ILNDC,06/16/2014,13:34:00,9,OFFICE,IMAGE294-0,1:12-CV-07127 DOCUMENT 294-0,$0.90
ILNDC,06/16/2014,13:37:55,2,OFFICE,IMAGE299-0,1:12-CV-07127 DOCUMENT 299-0,$0.20
ILNDC,06/23/2014,10:54:40,12,NON-BILLABLE,DOCKET REPORT,1:12-CV-07125,$1.20
ILNDC,06/23/2014,10:55:32,27,NON-BILLABLE,DOCKET REPORT,1:12-CV-07127,$2.70
ILNDC,06/23/2014,12:15:03,27,OFFICE,DOCKET REPORT,1:12-CV-07127,$2.70
ILNDC,06/23/2014,12:15:30,2,OFFICE,IMAGE300-0,1:12-CV-07127 DOCUMENT 300-0,$0.20
ILNDC,06/23/2014,12:15:30,2,OFFICE,IMAGE300-1,1:12-CV-07127 DOCUMENT 300-1,$0.20
ILNDC,06/23/2014,12:19:39,4,OFFICE,IMAGE301-0,1:12-CV-07127 DOCUMENT 301-0,$0.40
ILNDC,06/23/2014,12:23:10,4,OFFICE,IMAGE288-1,1:12-CV-07127 DOCUMENT 288-1,$0.40
ILNDC,06/30/2014,11:34:05,27,NON-BILLABLE,DOCKET REPORT,1:12-CV-07127,$2.70
ILNDC,06/30/2014,11:35:01,12,NON-BILLABLE,DOCKET REPORT,1:12-CV-07125,$1.20
ILSDC,04/14/2014,11:13:17,1,,HISTORY/DOCUMENTS,4:05-CV-04154-JPG-DGW,$0.10
ILSDC,04/14/2014,11:13:32,6,,IMAGE2-0,4:05-CV-04154-JPG-DGW DOCUMENT 2-0,$0.60
ILSDC,04/14/2014,11:13:32,1,,IMAGE2-1,4:05-CV-04154-JPG-DGW DOCUMENT 2-1,$0.10
KSDC,04/01/2014,11:46:06,8,,DOCKET REPORT,2:13-CV-02073-RDR-KGS,$0.80
KSDC,04/01/2014,11:46:16,2,,IMAGE95-0,2:13-CV-02073-RDR-KGS DOCUMENT 95-0,$0.20
KSDC,04/01/2014,16:53:38,6,OFFICE,DOCKET REPORT,2:10-CV-02490-EFM-KGG,$0.60
KSDC,04/01/2014,16:53:52,19,OFFICE,IMAGE54-0,2:10-CV-02490-EFM-KGG DOCUMENT 54-0,$1.90
KSDC,04/03/2014,13:01:58,1,FELDT,IMAGE100-0,6:12-CV-01064-MLB-KMH DOCUMENT 100-0,$0.10
KSDC,04/04/2014,07:45:11,5,,IMAGE96-0,2:13-CV-02073-RDR-KGS DOCUMENT 96-0,$0.50
KSDC,04/08/2014,12:18:09,15,,DOCKET REPORT,2:12-CV-02171-EFM-KGS,$1.50
KSDC,04/14/2014,13:28:32,8,,DOCKET REPORT,2:13-CV-02073-RDR-KGS,$0.80
KSDC,04/14/2014,13:28:50,3,,IMAGE82-0,2:13-CV-02073-RDR-KGS DOCUMENT 82-0,$0.30
KSDC,04/14/2014,15:57:25,8,,DOCKET REPORT,2:13-CV-02073-RDR-KGS,$0.80
KSDC,04/14/2014,15:57:46,2,,IMAGE44-0,2:13-CV-02073-RDR-KGS DOCUMENT 44-0,$0.20
KSDC,04/15/2014,09:00:50,8,,DOCKET REPORT,2:13-CV-02073-RDR-KGS,$0.80
KSDC,04/15/2014,09:01:53,3,,IMAGE82-0,2:13-CV-02073-RDR-KGS DOCUMENT 82-0,$0.30
KSDC,04/15/2014,09:02:18,3,,HISTORY/DOCUMENTS,2:13-CV-02073-RDR-KGS,$0.30
KSDC,04/15/2014,09:02:23,1,,HISTORY/DOCUMENTS,2:13-CV-02073-RDR-KGS,$0.10
KSDC,04/15/2014,09:31:04,1,FELDT,IMAGE101-0,6:12-CV-01064-MLB-KMH DOCUMENT 101-0,$0.10
KSDC,04/24/2014,11:48:24,8,,DOCKET REPORT,2:13-CV-02073-RDR-KGS,$0.80
KSDC,04/24/2014,11:48:50,2,,IMAGE88-0,2:13-CV-02073-RDR-KGS DOCUMENT 88-0,$0.20
KSDC,04/30/2014,08:47:54,3,,IMAGE97-3,2:13-CV-02073-RDR-KGS DOCUMENT 97-3,$0.30
KSDC,04/30/2014,08:47:54,2,,IMAGE97-1,2:13-CV-02073-RDR-KGS DOCUMENT 97-1,$0.20
KSDC,04/30/2014,08:47:54,3,,IMAGE97-2,2:13-CV-02073-RDR-KGS DOCUMENT 97-2,$0.30
KSDC,04/30/2014,08:47:54,11,,IMAGE97-0,2:13-CV-02073-RDR-KGS DOCUMENT 97-0,$1.10
KSDC,04/30/2014,08:47:55,5,,IMAGE97-4,2:13-CV-02073-RDR-KGS DOCUMENT 97-4,$0.50
KSDC,05/06/2014,10:12:22,11,HERITAGE HOMES / FELDT,DOCKET REPORT,6:12-CV-01064-MLB-KMH,$1.10
KSDC,05/06/2014,10:13:06,16,HERITAGE HOMES / FELDT,IMAGE46-0,6:12-CV-01064-MLB-KMH DOCUMENT 46-0,$1.60
KSDC,05/12/2014,09:38:07,30,,IMAGE104-0,6:12-CV-01064-MLB-KMH DOCUMENT 104-0,$3.00
KSDC,05/12/2014,10:34:50,3,,IMAGE103-0,6:12-CV-01064-MLB-KMH DOCUMENT 103-0,$0.30
KSDC,05/12/2014,10:38:46,3,,IMAGE102-1,6:12-CV-01064-MLB-KMH DOCUMENT 102-1,$0.30
KSDC,05/12/2014,10:38:46,2,,IMAGE102-3,6:12-CV-01064-MLB-KMH DOCUMENT 102-3,$0.20
KSDC,05/12/2014,10:38:46,3,,IMAGE102-0,6:12-CV-01064-MLB-KMH DOCUMENT 102-0,$0.30
KSDC,05/12/2014,10:38:46,5,,IMAGE102-2,6:12-CV-01064-MLB-KMH DOCUMENT 102-2,$0.50
KSDC,05/12/2014,10:38:47,12,,IMAGE102-4,6:12-CV-01064-MLB-KMH DOCUMENT 102-4,$1.20
KSDC,05/12/2014,10:38:47,30,,IMAGE102-5,6:12-CV-01064-MLB-KMH DOCUMENT 102-5,$3.00
KSDC,05/12/2014,10:38:48,8,,IMAGE102-6,6:12-CV-01064-MLB-KMH DOCUMENT 102-6,$0.80
KSDC,05/12/2014,10:38:48,17,,IMAGE102-7,6:12-CV-01064-MLB-KMH DOCUMENT 102-7,$1.70
KSDC,05/12/2014,10:38:49,25,,IMAGE102-8,6:12-CV-01064-MLB-KMH DOCUMENT 102-8,$2.50
KSDC,05/12/2014,10:38:49,10,,IMAGE102-9,6:12-CV-01064-MLB-KMH DOCUMENT 102-9,$1.00
KSDC,05/12/2014,12:59:51,8,,DOCKET REPORT,2:13-CV-02073-RDR-KGS,$0.80
KSDC,05/21/2014,07:58:05,3,,HISTORY/DOCUMENTS,2:13-CV-02073-RDR-KGS,$0.30
KSDC,05/21/2014,07:58:13,8,,DOCKET REPORT,2:13-CV-02073-RDR-KGS,$0.80
KSDC,05/21/2014,07:58:49,30,,IMAGE104-0,2:13-CV-02073-RDR-KGS DOCUMENT 104-0,$3.00
KSDC,05/21/2014,07:58:49,3,,IMAGE104-1,2:13-CV-02073-RDR-KGS DOCUMENT 104-1,$0.30
KSDC,05/21/2014,07:58:49,2,,IMAGE104-2,2:13-CV-02073-RDR-KGS DOCUMENT 104-2,$0.20
KSDC,05/21/2014,07:58:50,3,,IMAGE104-3,2:13-CV-02073-RDR-KGS DOCUMENT 104-3,$0.30
KSDC,05/21/2014,07:58:50,2,,IMAGE104-4,2:13-CV-02073-RDR-KGS DOCUMENT 104-4,$0.20
KSDC,05/21/2014,07:58:51,5,,IMAGE104-6,2:13-CV-02073-RDR-KGS DOCUMENT 104-6,$0.50
KSDC,05/21/2014,07:58:51,3,,IMAGE104-7,2:13-CV-02073-RDR-KGS DOCUMENT 104-7,$0.30
KSDC,05/21/2014,07:58:51,30,,IMAGE104-5,2:13-CV-02073-RDR-KGS DOCUMENT 104-5,$3.00
KSDC,05/21/2014,07:58:52,4,,IMAGE104-9,2:13-CV-02073-RDR-KGS DOCUMENT 104-9,$0.40
KSDC,05/21/2014,07:58:52,3,,IMAGE104-8,2:13-CV-02073-RDR-KGS DOCUMENT 104-8,$0.30
KSDC,05/21/2014,07:58:52,4,,IMAGE104-10,2:13-CV-02073-RDR-KGS DOCUMENT 104-10,$0.40
KSDC,05/21/2014,07:58:53,3,,IMAGE104-11,2:13-CV-02073-RDR-KGS DOCUMENT 104-11,$0.30
KSDC,05/21/2014,07:58:53,6,,IMAGE104-12,2:13-CV-02073-RDR-KGS DOCUMENT 104-12,$0.60
KSDC,05/21/2014,07:58:53,2,,IMAGE104-13,2:13-CV-02073-RDR-KGS DOCUMENT 104-13,$0.20
KSDC,05/21/2014,07:58:54,7,,IMAGE104-15,2:13-CV-02073-RDR-KGS DOCUMENT 104-15,$0.70
KSDC,05/21/2014,07:58:54,3,,IMAGE104-14,2:13-CV-02073-RDR-KGS DOCUMENT 104-14,$0.30
KSDC,05/21/2014,07:58:54,3,,IMAGE104-16,2:13-CV-02073-RDR-KGS DOCUMENT 104-16,$0.30
KSDC,05/21/2014,07:58:55,15,,IMAGE104-17,2:13-CV-02073-RDR-KGS DOCUMENT 104-17,$1.50
KSDC,05/21/2014,07:58:55,12,,IMAGE104-18,2:13-CV-02073-RDR-KGS DOCUMENT 104-18,$1.20
KSDC,05/21/2014,07:58:55,9,,IMAGE104-19,2:13-CV-02073-RDR-KGS DOCUMENT 104-19,$0.90
